"FSCSKEY","FSCS_SEQ","PLS_YEAR"
"OH0049",30,2016
"OH0049",30,2017
"OH0049",30,2018
"OH0049",30,2019
"OH0049",30,2020
"OH0049",31,2014
"OH0049",31,2015
"OH0049",31,2016
"OH0049",31,2017
"OH0049",31,2018
"OH0049",31,2019
"OH0049",31,2020
"OH0049",32,2014
"OH0049",32,2015
"OH0049",32,2016
"OH0049",32,2017
"OH0049",32,2018
"OH0049",32,2019
"OH0049",32,2020
"OH0049",33,2014
"OH0049",33,2015
"OH0049",33,2016
"OH0049",33,2017
"OH0049",33,2018
"OH0049",33,2019
"OH0049",33,2020
"OH0049",34,2014
"OH0049",34,2015
"OH0049",34,2016
"OH0049",34,2017
"OH0049",34,2018
"OH0049",34,2019
"OH0049",34,2020
"OH0049",35,2014
"OH0049",35,2015
"OH0049",35,2016
"OH0049",35,2017
"OH0049",35,2018
"OH0049",35,2019
"OH0049",35,2020
"OH0049",37,2014
"OH0049",37,2015
"OH0049",37,2016
"OH0049",37,2017
"OH0049",37,2018
"OH0049",37,2019
"OH0049",37,2020
"OH0049",38,2014
"OH0049",38,2015
"OH0049",38,2016
"OH0049",38,2017
"OH0049",38,2018
"OH0049",38,2019
"OH0049",38,2020
"OH0049",39,2014
"OH0049",39,2015
"OH0049",39,2016
"OH0049",39,2017
"OH0049",39,2018
"OH0049",39,2019
"OH0049",39,2020
"OH0049",40,2014
"OH0049",40,2015
"OH0049",40,2016
"OH0049",40,2017
"OH0049",40,2018
"OH0049",40,2019
"OH0049",40,2020
"OH0049",41,2014
"OH0049",41,2015
"OH0049",41,2016
"OH0049",41,2017
"OH0049",41,2018
"OH0049",41,2019
"OH0049",41,2020
"OH0049",42,2014
"OH0049",42,2015
"OH0049",42,2016
"OH0049",42,2017
"OH0049",42,2018
"OH0049",42,2019
"OH0049",42,2020
"OH0049",43,2014
"OH0049",43,2015
"OH0049",43,2016
"OH0049",43,2017
"OH0049",43,2018
"OH0049",43,2019
"OH0049",43,2020
"OH0049",44,2014
"OH0049",44,2015
"OH0049",44,2016
"OH0049",44,2017
"OH0049",44,2018
"OH0049",44,2019
"OH0049",44,2020
"OH0049",45,2014
"OH0049",45,2015
"OH0049",45,2016
"OH0049",45,2017
"OH0049",45,2018
"OH0049",45,2019
"OH0049",45,2020
"OH0049",46,2014
"OH0049",46,2015
"OH0049",46,2016
"OH0049",46,2017
"OH0049",46,2018
"OH0049",46,2019
"OH0049",46,2020
"OH0050",2,2014
"OH0050",2,2015
"OH0050",2,2016
"OH0050",2,2017
"OH0050",2,2018
"OH0050",2,2019
"OH0050",2,2020
"OH0050",3,2014
"OH0050",3,2015
"OH0050",3,2016
"OH0050",3,2017
"OH0050",3,2018
"OH0050",3,2019
"OH0050",3,2020
"OH0050",4,2014
"OH0050",4,2015
"OH0050",4,2016
"OH0050",4,2017
"OH0050",4,2018
"OH0050",4,2019
"OH0050",4,2020
"OH0050",5,2014
"OH0050",5,2015
"OH0050",5,2016
"OH0051",2,2014
"OH0051",2,2015
"OH0051",2,2016
"OH0051",2,2017
"OH0051",2,2018
"OH0051",2,2019
"OH0051",2,2020
"OH0051",3,2014
"OH0051",3,2015
"OH0051",3,2016
"OH0051",3,2017
"OH0051",3,2018
"OH0051",3,2019
"OH0051",3,2020
"OH0051",4,2014
"OH0051",5,2014
"OH0051",5,2015
"OH0051",5,2016
"OH0051",5,2017
"OH0051",5,2018
"OH0051",5,2019
"OH0051",5,2020
"OH0051",6,2014
"OH0051",6,2015
"OH0051",6,2016
"OH0051",6,2017
"OH0051",6,2018
"OH0051",6,2019
"OH0051",6,2020
"OH0051",7,2014
"OH0051",7,2015
"OH0051",7,2016
"OH0051",7,2017
"OH0051",7,2018
"OH0051",7,2019
"OH0051",7,2020
"OH0051",8,2014
"OH0051",8,2015
"OH0051",8,2016
"OH0051",8,2017
"OH0051",8,2018
"OH0051",8,2019
"OH0051",8,2020
"OH0051",9,2014
"OH0051",9,2015
"OH0051",9,2016
"OH0051",9,2017
"OH0051",9,2018
"OH0051",9,2019
"OH0051",9,2020
"OH0051",10,2014
"OH0051",10,2015
"OH0051",10,2016
"OH0051",10,2017
"OH0051",10,2018
"OH0051",10,2019
"OH0051",10,2020
"OH0051",11,2014
"OH0051",11,2015
"OH0051",11,2016
"OH0051",11,2017
"OH0051",11,2018
"OH0051",11,2019
"OH0051",11,2020
"OH0051",12,2014
"OH0051",12,2015
"OH0051",12,2016
"OH0051",12,2017
"OH0051",12,2018
"OH0051",12,2019
"OH0051",12,2020
"OH0051",13,2014
"OH0051",13,2015
"OH0051",13,2016
"OH0051",13,2017
"OH0051",13,2018
"OH0051",13,2019
"OH0051",13,2020
"OH0051",14,2014
"OH0051",14,2015
"OH0051",14,2016
"OH0051",14,2017
"OH0051",14,2018
"OH0051",14,2019
"OH0051",14,2020
"OH0051",15,2014
"OH0051",15,2015
"OH0051",15,2016
"OH0051",15,2017
"OH0051",15,2018
"OH0051",15,2019
"OH0051",15,2020
"OH0051",16,2014
"OH0051",16,2015
"OH0051",16,2016
"OH0051",16,2017
"OH0051",16,2018
"OH0051",16,2019
"OH0051",16,2020
"OH0051",17,2014
"OH0051",17,2015
"OH0051",17,2016
"OH0051",17,2017
"OH0051",17,2018
"OH0051",17,2019
"OH0051",17,2020
"OH0051",18,2014
"OH0051",18,2015
"OH0051",18,2016
"OH0051",18,2017
"OH0051",18,2018
"OH0051",18,2019
"OH0051",18,2020
"OH0051",20,2014
"OH0051",20,2015
"OH0051",20,2016
"OH0051",20,2017
"OH0051",20,2018
"OH0051",20,2019
"OH0051",20,2020
"OH0051",22,2014
"OH0051",22,2015
"OH0051",22,2016
"OH0051",22,2017
"OH0051",22,2018
"OH0051",22,2019
"OH0051",22,2020
"OH0051",23,2014
"OH0051",23,2015
"OH0051",23,2016
"OH0051",23,2017
"OH0051",23,2018
"OH0051",23,2019
"OH0051",23,2020
"OH0051",24,2014
"OH0051",24,2015
"OH0051",24,2016
"OH0051",24,2017
"OH0051",24,2018
"OH0051",24,2019
"OH0051",24,2020
"OH0051",25,2014
"OH0051",25,2015
"OH0051",25,2016
"OH0051",25,2017
"OH0051",25,2018
"OH0051",25,2019
"OH0051",25,2020
"OH0051",26,2014
"OH0051",26,2015
"OH0051",26,2016
"OH0051",26,2017
"OH0051",26,2018
"OH0051",26,2019
"OH0051",26,2020
"OH0051",28,2014
"OH0051",28,2015
"OH0051",28,2016
"OH0051",28,2017
"OH0051",28,2018
"OH0051",28,2019
"OH0051",28,2020
"OH0051",29,2014
"OH0051",29,2015
"OH0051",29,2016
"OH0051",29,2017
"OH0051",29,2018
"OH0051",29,2019
"OH0051",29,2020
"OH0051",30,2014
"OH0051",30,2015
"OH0051",30,2016
"OH0051",30,2017
"OH0051",30,2018
"OH0051",30,2019
"OH0051",30,2020
"OH0051",31,2014
"OH0051",31,2015
"OH0051",31,2016
"OH0051",31,2017
"OH0051",31,2018
"OH0051",31,2019
"OH0051",31,2020
"OH0051",32,2014
"OH0051",32,2015
"OH0051",32,2016
"OH0051",32,2017
"OH0051",32,2018
"OH0051",32,2019
"OH0051",32,2020
"OH0051",33,2014
"OH0051",33,2015
"OH0051",33,2016
"OH0051",33,2017
"OH0051",33,2018
"OH0051",33,2019
"OH0051",33,2020
"OH0051",34,2014
"OH0051",34,2015
"OH0051",34,2016
"OH0051",34,2017
"OH0051",34,2018
"OH0051",34,2019
"OH0051",34,2020
"OH0052",3,2014
"OH0052",3,2015
"OH0052",3,2016
"OH0052",3,2017
"OH0052",3,2018
"OH0052",3,2019
"OH0052",3,2020
"OH0052",4,2014
"OH0052",4,2015
"OH0052",4,2016
"OH0052",4,2017
"OH0052",4,2018
"OH0052",4,2019
"OH0052",4,2020
"OH0052",5,2014
"OH0052",5,2015
"OH0052",5,2016
"OH0052",5,2017
"OH0052",5,2018
"OH0052",5,2019
"OH0052",5,2020
"OH0052",6,2014
"OH0052",6,2015
"OH0052",6,2016
"OH0052",6,2017
"OH0052",6,2018
"OH0052",6,2019
"OH0052",6,2020
"OH0052",7,2014
"OH0052",7,2015
"OH0052",7,2016
"OH0052",7,2017
"OH0052",7,2018
"OH0052",7,2019
"OH0052",7,2020
"OH0052",8,2014
"OH0052",8,2015
"OH0052",8,2016
"OH0052",8,2017
"OH0052",8,2018
"OH0052",8,2019
"OH0052",8,2020
"OH0052",9,2014
"OH0052",9,2015
"OH0052",9,2016
"OH0052",9,2017
"OH0052",9,2018
"OH0052",9,2019
"OH0052",9,2020
"OH0052",10,2014
"OH0052",10,2015
"OH0052",10,2016
"OH0052",10,2017
"OH0052",10,2018
"OH0052",10,2019
"OH0052",10,2020
"OH0052",11,2014
"OH0052",11,2015
"OH0052",11,2016
"OH0052",11,2017
"OH0052",11,2018
"OH0052",11,2019
"OH0052",11,2020
"OH0052",12,2014
"OH0052",12,2015
"OH0052",12,2016
"OH0052",12,2017
"OH0052",12,2018
"OH0052",12,2019
"OH0052",12,2020
"OH0052",13,2014
"OH0052",13,2015
"OH0052",13,2016
"OH0052",13,2017
"OH0052",13,2018
"OH0052",13,2019
"OH0052",13,2020
"OH0052",14,2014
"OH0052",14,2015
"OH0052",14,2016
"OH0052",14,2017
"OH0052",14,2018
"OH0052",14,2019
"OH0052",14,2020
"OH0052",15,2014
"OH0052",15,2015
"OH0052",15,2016
"OH0052",15,2017
"OH0052",15,2018
"OH0052",15,2019
"OH0052",15,2020
"OH0052",16,2014
"OH0052",16,2015
"OH0052",16,2016
"OH0052",16,2017
"OH0052",16,2018
"OH0052",16,2019
"OH0052",16,2020
"OH0052",17,2014
"OH0052",17,2015
"OH0052",17,2016
"OH0052",17,2017
"OH0052",17,2018
"OH0052",17,2019
"OH0052",17,2020
"OH0052",18,2014
"OH0052",18,2015
"OH0052",18,2016
"OH0052",18,2017
"OH0052",18,2018
"OH0052",18,2019
"OH0052",18,2020
"OH0052",19,2014
"OH0052",19,2015
"OH0052",19,2016
"OH0052",19,2017
"OH0052",19,2018
"OH0052",19,2019
"OH0052",19,2020
"OH0052",20,2014
"OH0052",20,2015
"OH0052",20,2016
"OH0052",20,2017
"OH0052",20,2018
"OH0052",20,2019
"OH0052",20,2020
"OH0052",21,2014
"OH0052",21,2015
"OH0052",21,2016
"OH0052",21,2017
"OH0052",21,2018
"OH0052",21,2019
"OH0052",21,2020
"OH0052",24,2014
"OH0052",24,2015
"OH0052",24,2016
"OH0052",24,2017
"OH0052",24,2018
"OH0052",24,2019
"OH0052",24,2020
"OH0052",25,2014
"OH0052",25,2015
"OH0052",25,2016
"OH0052",25,2017
"OH0052",25,2018
"OH0052",25,2019
"OH0052",25,2020
"OH0052",26,2014
"OH0052",26,2015
"OH0052",26,2016
"OH0052",26,2017
"OH0052",26,2018
"OH0052",26,2019
"OH0052",26,2020
"OH0052",27,2014
"OH0052",27,2015
"OH0052",27,2016
"OH0052",27,2017
"OH0052",27,2018
"OH0052",27,2019
"OH0052",27,2020
"OH0052",28,2014
"OH0052",28,2015
"OH0052",28,2016
"OH0052",28,2017
"OH0052",28,2018
"OH0052",28,2019
"OH0052",28,2020
"OH0052",29,2014
"OH0052",29,2015
"OH0052",29,2016
"OH0052",29,2017
"OH0052",29,2018
"OH0052",29,2019
"OH0052",29,2020
"OH0052",30,2014
"OH0052",30,2015
"OH0052",30,2016
"OH0052",30,2017
"OH0052",30,2018
"OH0052",30,2019
"OH0052",30,2020
"OH0052",34,2014
"OH0052",34,2015
"OH0052",34,2016
"OH0052",34,2017
"OH0052",34,2018
"OH0052",34,2019
"OH0052",34,2020
"OH0052",999,2014
"OH0052",999,2015
"OH0052",999,2016
"OH0052",999,2017
"OH0052",999,2018
"OH0052",999,2019
"OH0052",999,2020
"OH0053",NA,2014
"OH0053",NA,2015
"OH0053",NA,2016
"OH0053",NA,2017
"OH0053",NA,2018
"OH0053",NA,2019
"OH0053",NA,2020
"OH0053",2,2014
"OH0053",2,2015
"OH0053",2,2016
"OH0053",2,2017
"OH0053",2,2018
"OH0053",2,2019
"OH0053",2,2020
"OH0053",3,2014
"OH0053",3,2015
"OH0053",3,2016
"OH0053",3,2017
"OH0053",3,2018
"OH0053",3,2019
"OH0053",3,2020
"OH0053",4,2014
"OH0053",4,2015
"OH0053",4,2016
"OH0053",4,2017
"OH0053",4,2018
"OH0053",4,2019
"OH0053",4,2020
"OH0053",5,2014
"OH0053",5,2015
"OH0053",5,2016
"OH0053",5,2017
"OH0053",5,2018
"OH0053",5,2019
"OH0053",5,2020
"OH0053",6,2016
"OH0053",6,2017
"OH0053",6,2018
"OH0054",2,2014
"OH0054",2,2015
"OH0054",2,2016
"OH0054",2,2017
"OH0054",2,2018
"OH0054",2,2019
"OH0054",2,2020
"OH0055",2,2014
"OH0055",2,2015
"OH0055",2,2016
"OH0055",2,2017
"OH0055",2,2018
"OH0055",2,2019
"OH0055",2,2020
"OH0056",2,2014
"OH0056",2,2015
"OH0056",2,2016
"OH0056",2,2017
"OH0056",2,2018
"OH0056",2,2019
"OH0056",2,2020
"OH0057",3,2014
"OH0057",3,2015
"OH0057",3,2016
"OH0057",3,2017
"OH0057",3,2018
"OH0057",3,2019
"OH0057",3,2020
"OH0057",4,2014
"OH0057",4,2015
"OH0057",4,2016
"OH0057",4,2017
"OH0057",4,2018
"OH0057",4,2019
"OH0057",4,2020
"OH0057",5,2014
"OH0057",5,2015
"OH0057",5,2016
"OH0057",5,2017
"OH0057",5,2018
"OH0057",5,2019
"OH0057",5,2020
"OH0057",6,2014
"OH0057",6,2015
"OH0057",6,2016
"OH0057",6,2017
"OH0057",6,2018
"OH0057",6,2019
"OH0057",6,2020
"OH0057",7,2014
"OH0057",7,2015
"OH0057",7,2016
"OH0057",7,2017
"OH0057",7,2018
"OH0057",7,2019
"OH0057",7,2020
"OH0057",8,2014
"OH0057",8,2015
"OH0057",8,2016
"OH0057",8,2017
"OH0057",8,2018
"OH0057",8,2019
"OH0057",8,2020
"OH0057",10,2014
"OH0057",10,2015
"OH0057",10,2016
"OH0057",10,2017
"OH0057",10,2018
"OH0057",10,2019
"OH0057",10,2020
"OH0057",11,2014
"OH0057",11,2015
"OH0057",11,2016
"OH0057",11,2017
"OH0057",11,2018
"OH0057",11,2019
"OH0057",11,2020
"OH0057",12,2014
"OH0057",12,2015
"OH0057",12,2016
"OH0057",12,2017
"OH0057",12,2018
"OH0057",12,2019
"OH0057",12,2020
"OH0057",13,2014
"OH0057",13,2015
"OH0057",13,2016
"OH0057",13,2017
"OH0057",13,2018
"OH0057",13,2019
"OH0057",13,2020
"OH0057",14,2014
"OH0057",14,2015
"OH0057",14,2016
"OH0057",14,2017
"OH0057",14,2018
"OH0057",14,2019
"OH0057",14,2020
"OH0057",15,2014
"OH0057",15,2015
"OH0057",15,2016
"OH0057",15,2017
"OH0057",15,2018
"OH0057",15,2019
"OH0057",15,2020
"OH0057",16,2014
"OH0057",16,2015
"OH0057",16,2016
"OH0057",16,2017
"OH0057",16,2018
"OH0057",16,2019
"OH0057",16,2020
"OH0057",17,2014
"OH0057",17,2015
"OH0057",17,2016
"OH0057",17,2017
"OH0057",17,2018
"OH0057",17,2019
"OH0057",17,2020
"OH0057",18,2014
"OH0057",18,2015
"OH0057",18,2016
"OH0057",18,2017
"OH0057",18,2018
"OH0057",18,2019
"OH0057",18,2020
"OH0057",19,2014
"OH0057",19,2015
"OH0057",19,2016
"OH0057",19,2017
"OH0057",19,2018
"OH0057",19,2019
"OH0057",19,2020
"OH0057",20,2014
"OH0057",20,2015
"OH0057",20,2016
"OH0057",20,2017
"OH0057",20,2018
"OH0057",20,2019
"OH0057",20,2020
"OH0057",21,2014
"OH0057",21,2015
"OH0057",21,2016
"OH0057",21,2017
"OH0057",21,2018
"OH0057",21,2019
"OH0057",21,2020
"OH0057",22,2014
"OH0057",22,2015
"OH0057",22,2016
"OH0057",22,2017
"OH0057",22,2018
"OH0057",22,2019
"OH0057",22,2020
"OH0057",24,2014
"OH0057",24,2015
"OH0057",24,2016
"OH0057",24,2017
"OH0057",24,2018
"OH0057",24,2019
"OH0057",24,2020
"OH0057",26,2014
"OH0057",26,2015
"OH0057",26,2016
"OH0057",26,2017
"OH0057",26,2018
"OH0057",26,2019
"OH0057",26,2020
"OH0057",27,2014
"OH0057",27,2015
"OH0057",27,2016
"OH0057",27,2017
"OH0057",27,2018
"OH0057",27,2019
"OH0057",27,2020
"OH0057",28,2014
"OH0057",28,2015
"OH0057",29,2014
"OH0057",29,2015
"OH0057",30,2014
"OH0057",30,2015
"OH0057",30,2016
"OH0057",30,2017
"OH0057",30,2018
"OH0057",31,2015
"OH0057",31,2016
"OH0057",31,2017
"OH0057",31,2018
"OH0057",31,2019
"OH0057",31,2020
"OH0057",32,2015
"OH0057",32,2016
"OH0057",32,2017
"OH0057",33,2016
"OH0057",33,2017
"OH0057",33,2018
"OH0057",33,2019
"OH0057",33,2020
"OH0057",999,2014
"OH0057",999,2015
"OH0057",999,2016
"OH0057",999,2017
"OH0057",999,2018
"OH0057",999,2019
"OH0057",999,2020
"OH0058",2,2014
"OH0058",2,2015
"OH0058",2,2016
"OH0058",2,2017
"OH0058",2,2018
"OH0058",2,2019
"OH0058",2,2020
"OH0059",2,2014
"OH0059",2,2015
"OH0059",2,2016
"OH0059",2,2017
"OH0059",2,2018
"OH0059",2,2019
"OH0059",2,2020
"OH0059",3,2014
"OH0059",3,2015
"OH0059",3,2016
"OH0059",3,2017
"OH0059",3,2018
"OH0059",3,2019
"OH0059",3,2020
"OH0059",4,2014
"OH0059",4,2015
"OH0059",4,2016
"OH0059",4,2017
"OH0059",4,2018
"OH0059",4,2019
"OH0059",4,2020
"OH0060",2,2014
"OH0060",2,2015
"OH0060",2,2016
"OH0060",2,2017
"OH0060",2,2018
"OH0060",2,2019
"OH0060",2,2020
"OH0061",2,2014
"OH0061",2,2015
"OH0061",2,2016
"OH0061",2,2017
"OH0061",2,2018
"OH0061",2,2019
"OH0061",2,2020
"OH0061",3,2014
"OH0061",3,2015
"OH0061",3,2016
"OH0061",3,2017
"OH0061",3,2018
"OH0061",3,2019
"OH0061",3,2020
"OH0062",2,2014
"OH0062",2,2015
"OH0062",2,2016
"OH0062",2,2017
"OH0062",2,2018
"OH0062",2,2019
"OH0062",2,2020
"OH0063",2,2014
"OH0063",2,2015
"OH0063",2,2016
"OH0063",2,2018
"OH0063",2,2019
"OH0063",2,2020
"OH0063",3,2014
"OH0063",3,2015
"OH0063",3,2016
"OH0063",3,2017
"OH0063",3,2018
"OH0063",3,2019
"OH0063",3,2020
"OH0063",4,2014
"OH0063",4,2015
"OH0063",4,2016
"OH0063",4,2017
"OH0063",4,2018
"OH0063",4,2019
"OH0063",4,2020
"OH0063",5,2014
"OH0063",5,2015
"OH0063",5,2016
"OH0063",5,2017
"OH0063",5,2018
"OH0063",5,2019
"OH0063",5,2020
"OH0063",6,2014
"OH0063",6,2015
"OH0063",7,2014
"OH0063",7,2015
"OH0063",7,2016
"OH0063",7,2017
"OH0063",7,2018
"OH0063",7,2019
"OH0063",7,2020
"OH0063",8,2014
"OH0063",8,2015
"OH0063",8,2016
"OH0063",8,2017
"OH0063",8,2018
"OH0063",8,2019
"OH0063",8,2020
"OH0063",9,2014
"OH0063",9,2015
"OH0063",10,2014
"OH0063",10,2015
"OH0063",10,2016
"OH0063",10,2017
"OH0063",10,2018
"OH0063",10,2019
"OH0063",10,2020
"OH0063",11,2014
"OH0063",11,2015
"OH0063",11,2016
"OH0063",11,2017
"OH0063",11,2018
"OH0063",11,2019
"OH0063",11,2020
"OH0063",12,2014
"OH0063",12,2015
"OH0063",12,2016
"OH0063",12,2017
"OH0063",12,2018
"OH0063",12,2019
"OH0063",12,2020
"OH0063",13,2014
"OH0063",13,2015
"OH0063",13,2016
"OH0063",13,2017
"OH0063",13,2018
"OH0063",13,2019
"OH0063",13,2020
"OH0063",14,2014
"OH0063",14,2015
"OH0063",14,2016
"OH0063",14,2017
"OH0063",14,2018
"OH0063",14,2019
"OH0063",14,2020
"OH0063",15,2014
"OH0063",15,2015
"OH0063",15,2016
"OH0063",15,2017
"OH0063",15,2018
"OH0063",15,2019
"OH0063",15,2020
"OH0063",16,2014
"OH0063",16,2015
"OH0063",17,2014
"OH0063",17,2015
"OH0063",17,2016
"OH0063",17,2017
"OH0063",17,2018
"OH0063",17,2019
"OH0063",17,2020
"OH0063",18,2014
"OH0063",18,2015
"OH0063",18,2016
"OH0063",18,2017
"OH0063",18,2018
"OH0063",18,2019
"OH0063",18,2020
"OH0063",19,2014
"OH0063",19,2015
"OH0063",19,2016
"OH0063",19,2017
"OH0063",19,2018
"OH0063",19,2019
"OH0063",19,2020
"OH0063",20,2014
"OH0063",20,2015
"OH0063",20,2016
"OH0063",20,2017
"OH0063",20,2018
"OH0063",20,2019
"OH0063",20,2020
"OH0063",21,2014
"OH0063",21,2015
"OH0063",21,2016
"OH0063",21,2017
"OH0063",21,2018
"OH0063",21,2019
"OH0063",21,2020
"OH0063",22,2014
"OH0063",22,2015
"OH0063",22,2016
"OH0063",22,2017
"OH0063",22,2018
"OH0063",22,2019
"OH0063",22,2020
"OH0063",24,2014
"OH0063",24,2015
"OH0063",24,2016
"OH0063",24,2017
"OH0063",24,2018
"OH0063",24,2019
"OH0063",24,2020
"OH0063",25,2014
"OH0063",25,2015
"OH0063",25,2016
"OH0063",25,2017
"OH0063",25,2018
"OH0063",25,2019
"OH0063",25,2020
"OH0063",26,2014
"OH0063",26,2015
"OH0063",26,2016
"OH0063",26,2017
"OH0063",26,2018
"OH0063",26,2019
"OH0063",26,2020
"OH0063",27,2015
"OH0063",27,2016
"OH0063",27,2017
"OH0063",27,2018
"OH0063",28,2015
"OH0063",28,2016
"OH0063",28,2017
"OH0063",28,2018
"OH0063",29,2016
"OH0063",29,2017
"OH0063",29,2018
"OH0063",29,2019
"OH0063",29,2020
"OH0063",30,2020
"OH0064",2,2014
"OH0064",2,2015
"OH0064",2,2016
"OH0064",2,2017
"OH0064",2,2018
"OH0064",2,2019
"OH0064",2,2020
"OH0064",3,2014
"OH0064",3,2015
"OH0064",3,2016
"OH0064",3,2017
"OH0064",3,2018
"OH0064",3,2019
"OH0064",3,2020
"OH0064",4,2014
"OH0064",4,2015
"OH0064",4,2016
"OH0064",4,2017
"OH0064",4,2018
"OH0064",4,2019
"OH0064",4,2020
"OH0064",5,2017
"OH0064",5,2018
"OH0064",5,2019
"OH0064",5,2020
"OH0065",2,2014
"OH0065",2,2015
"OH0065",2,2016
"OH0065",2,2017
"OH0065",2,2018
"OH0065",2,2019
"OH0065",2,2020
"OH0065",3,2014
"OH0065",3,2015
"OH0065",3,2016
"OH0065",3,2017
"OH0065",3,2018
"OH0065",3,2019
"OH0065",3,2020
"OH0065",5,2014
"OH0065",5,2015
"OH0065",5,2016
"OH0065",5,2017
"OH0065",5,2018
"OH0065",5,2019
"OH0065",5,2020
"OH0065",6,2014
"OH0065",6,2015
"OH0065",6,2016
"OH0065",6,2017
"OH0065",6,2018
"OH0065",6,2019
"OH0065",6,2020
"OH0065",7,2014
"OH0065",7,2015
"OH0065",7,2016
"OH0065",7,2017
"OH0065",7,2018
"OH0065",7,2019
"OH0065",7,2020
"OH0066",2,2014
"OH0066",2,2015
"OH0066",2,2016
"OH0066",2,2017
"OH0066",2,2018
"OH0066",2,2019
"OH0066",2,2020
"OH0067",2,2014
"OH0067",2,2015
"OH0067",2,2016
"OH0067",2,2017
"OH0067",2,2018
"OH0067",2,2019
"OH0067",2,2020
"OH0068",2,2014
"OH0068",2,2015
"OH0068",2,2016
"OH0068",2,2017
"OH0068",2,2018
"OH0068",2,2019
"OH0068",2,2020
"OH0068",3,2014
"OH0068",3,2015
"OH0068",3,2016
"OH0068",3,2017
"OH0068",3,2018
"OH0068",3,2019
"OH0068",3,2020
"OH0069",2,2014
"OH0069",2,2015
"OH0069",2,2016
"OH0069",2,2017
"OH0069",2,2018
"OH0069",2,2019
"OH0069",2,2020
"OH0069",3,2014
"OH0069",3,2015
"OH0069",3,2016
"OH0069",3,2017
"OH0069",3,2018
"OH0069",3,2019
"OH0069",3,2020
"OH0069",4,2014
"OH0069",4,2015
"OH0069",4,2016
"OH0069",4,2017
"OH0070",2,2014
"OH0070",2,2015
"OH0070",2,2016
"OH0070",2,2017
"OH0070",2,2018
"OH0070",2,2019
"OH0070",2,2020
"OH0071",2,2014
"OH0071",2,2015
"OH0071",2,2016
"OH0071",2,2017
"OH0071",2,2018
"OH0071",2,2019
"OH0071",2,2020
"OH0072",2,2014
"OH0072",2,2015
"OH0072",2,2016
"OH0072",2,2017
"OH0072",2,2018
"OH0072",2,2019
"OH0072",2,2020
"OH0073",2,2014
"OH0073",2,2015
"OH0073",2,2016
"OH0073",2,2017
"OH0073",2,2018
"OH0073",2,2019
"OH0073",2,2020
"OH0074",2,2014
"OH0074",2,2015
"OH0074",2,2016
"OH0074",2,2017
"OH0074",2,2018
"OH0074",2,2019
"OH0074",2,2020
"OH0075",3,2014
"OH0075",3,2015
"OH0075",3,2016
"OH0075",3,2017
"OH0075",3,2018
"OH0075",3,2019
"OH0075",3,2020
"OH0075",4,2014
"OH0075",4,2015
"OH0075",4,2016
"OH0075",4,2017
"OH0075",4,2018
"OH0075",4,2019
"OH0075",4,2020
"OH0075",5,2014
"OH0075",5,2015
"OH0075",5,2016
"OH0075",5,2017
"OH0075",5,2018
"OH0075",5,2019
"OH0075",5,2020
"OH0075",6,2014
"OH0075",6,2015
"OH0075",6,2016
"OH0075",6,2017
"OH0075",6,2018
"OH0075",6,2019
"OH0075",6,2020
"OH0075",7,2014
"OH0075",7,2015
"OH0075",7,2016
"OH0075",7,2017
"OH0075",7,2018
"OH0075",7,2019
"OH0075",7,2020
"OH0075",8,2014
"OH0075",8,2015
"OH0075",8,2016
"OH0075",8,2017
"OH0075",8,2018
"OH0075",8,2019
"OH0075",8,2020
"OH0075",9,2014
"OH0075",9,2015
"OH0075",9,2016
"OH0075",9,2017
"OH0075",9,2018
"OH0075",9,2019
"OH0075",9,2020
"OH0075",10,2014
"OH0075",10,2015
"OH0075",10,2016
"OH0075",10,2017
"OH0075",10,2018
"OH0075",10,2019
"OH0075",10,2020
"OH0075",11,2014
"OH0075",11,2015
"OH0075",11,2016
"OH0075",11,2017
"OH0075",11,2018
"OH0075",11,2019
"OH0075",11,2020
"OH0075",999,2014
"OH0075",999,2015
"OH0075",999,2016
"OH0075",999,2017
"OH0075",999,2018
"OH0075",999,2019
"OH0075",999,2020
"OH0076",2,2014
"OH0076",2,2015
"OH0076",2,2016
"OH0076",2,2017
"OH0076",2,2018
"OH0076",2,2019
"OH0076",2,2020
"OH0076",3,2014
"OH0076",3,2015
"OH0076",3,2016
"OH0076",3,2017
"OH0076",3,2018
"OH0076",3,2019
"OH0076",3,2020
"OH0077",2,2014
"OH0077",2,2015
"OH0077",2,2016
"OH0077",2,2017
"OH0077",2,2018
"OH0077",2,2019
"OH0077",2,2020
"OH0077",3,2014
"OH0077",3,2015
"OH0077",3,2016
"OH0077",3,2017
"OH0077",3,2018
"OH0077",3,2019
"OH0077",3,2020
"OH0077",4,2014
"OH0077",4,2015
"OH0077",4,2016
"OH0077",4,2017
"OH0077",4,2018
"OH0077",4,2019
"OH0077",4,2020
"OH0077",5,2014
"OH0077",5,2015
"OH0077",5,2016
"OH0077",5,2017
"OH0077",5,2018
"OH0077",5,2019
"OH0077",5,2020
"OH0077",6,2014
"OH0077",6,2015
"OH0077",6,2016
"OH0077",6,2017
"OH0077",6,2018
"OH0077",6,2019
"OH0077",6,2020
"OH0077",7,2014
"OH0077",7,2015
"OH0077",7,2016
"OH0077",7,2017
"OH0077",7,2018
"OH0078",2,2014
"OH0078",2,2015
"OH0078",2,2016
"OH0078",2,2017
"OH0078",2,2018
